Year,Month,Wheat_Region,Commodity,temperature_C,precip_m,dewpoint_C,relative_humidity,temp_anomaly,precip_anomaly,temp_3m_avg,precip_3m_sum,drought_index,heat_stress,Date,Wheat_Price,Cocoa_Region,Cocoa_Price,Rice_Region,Rice_Price,Soybeans_Region,Soybeans_Price,Coffee_Region,Coffee_Price,Maize_Region,Maize_Price,Cotton_Region,Cotton_Price
2015,12,US GREAT PLAINS,Wheat,12.657513363895871,0.0129760764214267,6.688066162564133,66.99772527750726,-1.7702177649099138,-0.0021803935019531,6.916490024225696,0.0341871918615416,0.1748413829890382,16.007399627771235,2015-12-01,163.893455,GHANA,3345.65621942205,SOUTHEAST ASIA,354.347826086957,BRAZIL SOY BELT,323.315332056818,COLOMBIA,148.612173913044,US CORN BELT,164.004401785714,INDIA COTTON,70.3880952380952
2016,1,US GREAT PLAINS,Wheat,24.479858924350403,0.0168626314678318,18.510411723018663,69.43327599086763,1.9396142540975632,-0.0019454681935125,14.525698051368868,0.0345633165927801,-0.1959068936032688,27.951522723893785,2016-01-01,164.611626666667,GHANA,2952.41608727993,SOUTHEAST ASIA,359.47619047619,BRAZIL SOY BELT,323.204353776316,COLOMBIA,145.434761904762,US CORN BELT,161.098876879699,INDIA COTTON,68.75
2016,2,US GREAT PLAINS,Wheat,26.9022337861704,0.0198309605088506,20.93278658483866,69.90180248575372,-1.6699918823706312,-0.0017173848772748,21.34653535813889,0.0496696683981092,0.1652818033597883,30.397323910458084,2016-02-01,159.283795,GHANA,2916.36653380488,SOUTHEAST ASIA,373.190476190476,BRAZIL SOY BELT,320.12948625,COLOMBIA,147.697142857143,US CORN BELT,159.716845357143,INDIA COTTON,66.5714285714286
2016,3,US GREAT PLAINS,Wheat,29.871874833490526,0.0206546743859993,23.902427632158787,70.4628250587018,-0.2804549376548024,-0.0040061765022386,27.084655848003777,0.0573482663626817,0.0240393172632415,33.39501608642561,2016-03-01,164.060471666667,GHANA,3073.5191380389,SOUTHEAST ASIA,370.478260869565,BRAZIL SOY BELT,326.935421590909,COLOMBIA,157.631304347826,US CORN BELT,159.226532142857,INDIA COTTON,65.4571428571429
2016,4,US GREAT PLAINS,Wheat,27.4817321219756,0.0245799741391742,21.51228492064386,70.01242432666004,-0.2976902680648301,0.0017985575801051,28.08528024721217,0.0650656090340242,0.0315675843865882,30.9823533383086,2016-04-01,163.386837777778,GHANA,3078.49353330323,SOUTHEAST ASIA,376.047619047619,BRAZIL SOY BELT,353.80246275,COLOMBIA,154.217619047619,US CORN BELT,164.465401870748,INDIA COTTON,69.2785714285714
2016,5,US GREAT PLAINS,Wheat,23.291988449870168,0.0171006416153836,17.32254124853843,69.19986566336229,0.2790411624212758,-0.0026218812309938,26.881865135112097,0.0623352901405572,-0.0305259974731214,26.75198173303828,2016-05-01,157.560342063492,GHANA,3098.38858371231,SOUTHEAST ASIA,408.818181818182,BRAZIL SOY BELT,388.5121365,COLOMBIA,155.194545454545,US CORN BELT,169.002119897959,INDIA COTTON,70.2775
2016,6,US GREAT PLAINS,Wheat,15.826449424167215,0.0156474237754569,9.857002222835476,67.67573063408243,0.3920562003935561,0.0015328559238375,22.200056665337662,0.0573280395300149,-0.0376727641155181,19.210235955871337,2016-06-01,156.695036666667,GHANA,3122.75028267201,SOUTHEAST ASIA,420.681818181818,BRAZIL SOY BELT,421.228941715909,COLOMBIA,165.452272727273,US CORN BELT,179.912739285714,INDIA COTTON,74.1022727272727
2016,7,US GREAT PLAINS,Wheat,7.269502154921687,0.0190624927262087,1.3000549535899486,65.80013271401322,-0.2726856220488098,0.0068385528776782,15.462646676319691,0.0518105581170493,0.0341071150825592,10.559508790622347,2016-07-01,133.710203,GHANA,3049.97729681518,SOUTHEAST ASIA,456.238095238095,BRAZIL SOY BELT,390.4018125,COLOMBIA,171.76380952381,US CORN BELT,161.823044821429,INDIA COTTON,81.0642857142857
2016,8,US GREAT PLAINS,Wheat,2.600404666553098,0.0038055270657441,-3.3690425347786404,64.7146524399412,0.111222584427479,-0.0064073825519167,8.565452081880666,0.0385154435674098,-0.0175296409946646,5.836137288550159,2016-08-01,127.899911014493,GHANA,3032.48820296768,SOUTHEAST ASIA,414.217391304348,BRAZIL SOY BELT,370.316587793478,COLOMBIA,167.541304347826,US CORN BELT,150.21541242236,INDIA COTTON,80.2613636363637
2016,9,US GREAT PLAINS,Wheat,0.460148625837231,0.0071102532898153,-5.509298575494507,64.20168171775447,0.4805753900579565,0.0001689668836363,3.443351815770672,0.0299782730817682,-0.0478885721221593,3.670232711724955,2016-09-01,123.248756190476,GHANA,2881.18737013042,SOUTHEAST ASIA,384.0,BRAZIL SOY BELT,355.90210275,COLOMBIA,176.295454545455,US CORN BELT,148.51190170068,INDIA COTTON,77.8613636363636
2016,10,US GREAT PLAINS,Wheat,1.1851885669920916,0.0117260089653724,-4.784258634339647,64.37656314661996,-0.7123758446031678,0.0038000278607609,1.415247286460807,0.0226417893209319,0.0750376123210777,4.40401672432309,2016-10-01,122.558500166667,GHANA,2711.35091110878,SOUTHEAST ASIA,367.666666666667,BRAZIL SOY BELT,358.38667675,COLOMBIA,178.955238095238,US CORN BELT,152.617444047619,INDIA COTTON,78.5166666666667
2016,11,US GREAT PLAINS,Wheat,8.020605082480886,0.0138652584487137,2.0511578811491478,65.97055362425647,0.4494039278050419,0.0057777131963677,3.221980758436736,0.0327015207039015,-0.0391626795841364,11.319132763693707,2016-11-01,122.549797719298,GHANA,2482.83126356115,SOUTHEAST ASIA,360.818181818182,BRAZIL SOY BELT,368.3730895,COLOMBIA,184.115454545455,US CORN BELT,151.331415714286,INDIA COTTON,78.9227272727273
2016,12,US GREAT PLAINS,Wheat,14.57864298219036,0.0159219647452826,8.60919578085862,67.41103137798012,0.1509118533845743,0.0007654948219027,7.92814554388778,0.0415132321593688,-0.0143256905165546,17.949194551089366,2016-12-01,122.846325555556,GHANA,2295.30967167581,SOUTHEAST ASIA,367.545454545455,BRAZIL SOY BELT,375.28877875,COLOMBIA,161.780909090909,US CORN BELT,152.729924659864,INDIA COTTON,79.5025
2017,1,US GREAT PLAINS,Wheat,22.017869816033716,0.0178739621961308,16.048422614701973,68.94678863393965,-0.5223748542191267,-0.0009341374652135,14.872372626901653,0.0476611853901271,0.0513033479566991,25.46520924773069,2017-01-01,137.145735833333,GHANA,2193.82674124701,SOUTHEAST ASIA,372.545454545455,BRAZIL SOY BELT,379.589978775,COLOMBIA,168.612727272727,US CORN BELT,160.012106964286,INDIA COTTON,82.3309523809524
2017,2,US GREAT PLAINS,Wheat,30.261537609348142,0.0243159998149028,24.292090408016403,70.53536941385292,1.6893119408071122,0.0027676544287773,22.286016802524077,0.0581119267563162,-0.1661635396519338,33.78830608004079,2017-02-01,147.361442105263,GHANA,2034.08396328063,SOUTHEAST ASIA,368.5,BRAZIL SOY BELT,380.872623986842,COLOMBIA,166.351,US CORN BELT,162.962535912698,INDIA COTTON,85.155
2017,3,US GREAT PLAINS,Wheat,30.39439072137984,0.0266866554283802,24.4249435200481,70.56004686390968,0.2420609502345101,0.0020258045401422,27.55793271558723,0.0688766174394139,-0.0221802904833087,33.922393064575324,2017-03-01,146.43149942029,GHANA,2063.09378081967,SOUTHEAST ASIA,367.782608695652,BRAZIL SOY BELT,366.095056173913,COLOMBIA,160.150434782609,US CORN BELT,158.979119254658,INDIA COTTON,86.7826086956522
2017,4,US GREAT PLAINS,Wheat,28.063308810657983,0.0219342701288183,22.093861609326243,70.12288206056985,0.2838864206175522,-0.0008471464302507,29.573079047128655,0.0729369253721014,-0.0292357884920059,31.56945291368648,2017-04-01,138.407590701754,GHANA,1961.15730959898,SOUTHEAST ASIA,374.5,BRAZIL SOY BELT,347.861310355263,COLOMBIA,155.574,US CORN BELT,156.540452067669,INDIA COTTON,87.0361111111111
2017,5,US GREAT PLAINS,Wheat,21.462967669724208,0.0292018508318476,15.493520468392468,68.83568006863213,-1.5499796177246845,0.0094793279854701,26.640222400587344,0.0778227763890463,0.1644772897579385,24.90475167315581,2017-05-01,146.440213333333,GHANA,1983.48485387547,SOUTHEAST ASIA,402.913043478261,BRAZIL SOY BELT,350.179987261364,COLOMBIA,150.0,US CORN BELT,158.600219642857,INDIA COTTON,88.6380952380952
2017,6,US GREAT PLAINS,Wheat,15.554235560141262,0.0148063297363846,9.584788358809522,67.61823488500703,0.1198423363676024,0.0006917618847652,21.69350401350782,0.0659424506970507,-0.0112924717519949,18.935147304391613,2017-06-01,157.246191666667,GHANA,1998.24532343575,SOUTHEAST ASIA,444.681818181818,BRAZIL SOY BELT,339.728909863636,COLOMBIA,143.222727272727,US CORN BELT,157.973907142857,INDIA COTTON,84.7636363636364
2017,7,US GREAT PLAINS,Wheat,7.360688421091611,0.0135027967709207,1.3912412197598725,65.82088341797981,-0.181499355878886,0.0012788569223902,14.792630550319029,0.057510977339153,0.0194287925102788,10.6517325919906,2017-07-01,174.532416666667,GHANA,1988.57753865907,SOUTHEAST ASIA,419.952380952381,BRAZIL SOY BELT,365.4528402,COLOMBIA,149.802857142857,US CORN BELT,157.610645892857,INDIA COTTON,84.0880952380952
2017,8,US GREAT PLAINS,Wheat,2.803210516685257,0.0172110883989208,-3.1662366846464813,64.76275094974926,0.314028434559638,0.0069981787812599,8.572711499306044,0.0455202149062262,-0.0244046646747038,6.041348064172721,2017-08-01,139.050815072464,GHANA,1988.55858478323,SOUTHEAST ASIA,405.652173913043,BRAZIL SOY BELT,345.410749402174,COLOMBIA,149.877391304348,US CORN BELT,148.543430357143,INDIA COTTON,79.3409090909091
2017,9,US GREAT PLAINS,Wheat,0.2120813342983497,0.003574854906206,-5.757365867033389,64.14158510062084,0.2325080985190752,-0.0033664314999729,3.458660090691739,0.0342887400760476,-0.0266172413518804,3.419160589329392,2017-09-01,138.413392333333,GHANA,1998.29596544082,SOUTHEAST ASIA,413.142857142857,BRAZIL SOY BELT,353.86020285,COLOMBIA,146.560476190476,US CORN BELT,147.315857857143,INDIA COTTON,80.6047619047619
2017,10,US GREAT PLAINS,Wheat,1.909183408733217,0.0060795304087625,-4.060263792598521,64.55005933796367,0.0116189971379576,-0.001846450695849,1.6414917532389417,0.0268654737138894,-0.0030083504096447,5.136686375631401,2017-10-01,133.344516031746,GHANA,2097.05323803964,SOUTHEAST ASIA,407.227272727273,BRAZIL SOY BELT,358.276127522727,COLOMBIA,140.709545454545,US CORN BELT,148.722376785714,INDIA COTTON,78.6045454545454
2017,11,US GREAT PLAINS,Wheat,7.177872832649879,0.0110482269150701,1.20842563131814,65.77926413960202,-0.3933283220259653,0.0029606816627241,3.0997125252271487,0.0207026122300386,0.0422935138653206,10.46683603962998,2017-11-01,138.045955666667,GHANA,2127.90190237604,SOUTHEAST ASIA,404.045454545455,BRAZIL SOY BELT,361.4092835,COLOMBIA,140.904090909091,US CORN BELT,148.792165892857,INDIA COTTON,80.4113636363636
2017,12,US GREAT PLAINS,Wheat,16.180174336390134,0.0171548615360634,10.210727135058397,67.75023592582347,1.7524432075843492,0.0019983916126835,8.422410192591077,0.0342826188598961,-0.1732459291457514,19.56768613268131,2017-12-01,147.1032695,GHANA,1917.77560409513,SOUTHEAST ASIA,407.952380952381,BRAZIL SOY BELT,357.1533569625,COLOMBIA,137.30619047619,US CORN BELT,149.0874275,INDIA COTTON,85.4236842105263
2018,1,US GREAT PLAINS,Wheat,23.33015917319848,0.0225430214544252,17.360711971866742,69.20740388640483,0.789914502945642,0.0037349217930808,15.562735447412832,0.0507461099055587,-0.0752565285014833,26.79052936751872,2018-01-01,156.388044126984,GHANA,1951.82636758628,SOUTHEAST ASIA,422.304347826087,BRAZIL SOY BELT,356.868812,COLOMBIA,138.876086956522,US CORN BELT,155.916875340136,INDIA COTTON,91.0568181818182
2018,2,US GREAT PLAINS,Wheat,30.496196382777264,0.0196011824514756,24.526749181445524,70.57893798850151,1.9239707142362332,-0.0019471629346497,23.33550996412196,0.0592990654419642,-0.1943442343582731,34.025143282202336,2018-02-01,172.289119122807,GHANA,2122.79856105788,SOUTHEAST ASIA,417.85,BRAZIL SOY BELT,371.232237434211,COLOMBIA,136.2835,US CORN BELT,163.460969736842,INDIA COTTON,88.2675
2018,3,US GREAT PLAINS,Wheat,30.339020748476297,0.0222421765171874,24.36957354714456,70.54976535949937,0.1866909773309686,-0.0024186743710505,28.055125434817345,0.0643863804230883,-0.0210877721041473,33.86650901645127,2018-03-01,180.918815873016,GHANA,2503.95123441796,SOUTHEAST ASIA,409.772727272727,BRAZIL SOY BELT,381.89389625,COLOMBIA,134.939090909091,US CORN BELT,172.076589965986,INDIA COTTON,92.1357142857143
2018,4,US GREAT PLAINS,Wheat,27.999991946187745,0.0248088185998007,22.030544744856005,70.11088356489432,0.2205695561473142,0.0020274020407316,29.611736359147105,0.0666521775684638,-0.0200295535739997,31.50553612443246,2018-04-01,180.376409365079,GHANA,2624.73533456755,SOUTHEAST ASIA,432.380952380952,BRAZIL SOY BELT,381.2683785,COLOMBIA,134.339523809524,US CORN BELT,175.600982482993,INDIA COTTON,92.2375
2018,5,US GREAT PLAINS,Wheat,22.62383824704796,0.0124924627978114,16.654391045716217,69.06750479124491,-0.3891090404009354,-0.007230060048566,26.987616980570664,0.0595434579147997,0.0316808439915274,26.0772134866102,2018-05-01,192.70383,GHANA,2659.61316532566,SOUTHEAST ASIA,433.217391304348,BRAZIL SOY BELT,374.848371306818,COLOMBIA,135.609565217391,US CORN BELT,179.179058928571,INDIA COTTON,94.4785714285715
2018,6,US GREAT PLAINS,Wheat,14.526104956818452,0.0172902546717903,8.556657755486714,67.39982201246644,-0.908288266955207,0.0031756868201708,21.716645050018048,0.0545915360694025,0.0940045135156916,17.896096057441774,2018-06-01,193.07921984127,GHANA,2410.75862633418,SOUTHEAST ASIA,413.142857142857,BRAZIL SOY BELT,339.9579615,COLOMBIA,134.03380952381,US CORN BELT,165.140285544218,INDIA COTTON,97.7071428571429
2018,7,US GREAT PLAINS,Wheat,6.70876672732782,0.0121759669835912,0.7393195259960814,65.67215698208123,-0.833421049642677,-4.7972864939321846e-05,14.619569977064742,0.041958684453193,0.0832941320993283,9.992374576431882,2018-07-01,196.806077460317,GHANA,2357.04788545182,SOUTHEAST ASIA,378.681818181818,BRAZIL SOY BELT,312.56203375,COLOMBIA,130.598636363636,US CORN BELT,156.55426547619,INDIA COTTON,96.1795454545455
2018,8,US GREAT PLAINS,Wheat,1.4293242940079305,0.0123039775047919,-4.540122907323808,64.43519332209304,-1.0598577881176887,0.002091067887131,7.554731992718068,0.0417701991601734,0.1080768466988999,4.651083960112583,2018-08-01,211.29205884058,GHANA,2171.61071074111,SOUTHEAST ASIA,383.434782608696,BRAZIL SOY BELT,316.658804152174,COLOMBIA,125.210869565217,US CORN BELT,162.522258540373,INDIA COTTON,94.5522727272727
2018,9,US GREAT PLAINS,Wheat,0.7579704993539301,0.0014846492370014,-5.2114767019778085,64.27365503314117,0.7783972635746557,-0.0054566371691775,2.9653538402298936,0.0259645937253846,-0.083296363526643,3.9716532510109888,2018-09-01,191.144421754386,GHANA,2194.88579621512,SOUTHEAST ASIA,383.0,BRAZIL SOY BELT,306.432788605263,COLOMBIA,121.18,US CORN BELT,154.945003383459,INDIA COTTON,90.355
2018,10,US GREAT PLAINS,Wheat,2.7435518198129563,0.0059933686310315,-3.2258953815187823,64.74861106506512,0.8459874082176968,-0.00193261247358,1.6436155377249388,0.0197819953728249,-0.0865313532953497,5.980982373066213,2018-10-01,188.461606666667,GHANA,2134.1987717522,SOUTHEAST ASIA,392.04347826087,BRAZIL SOY BELT,315.852040304348,COLOMBIA,137.341739130435,US CORN BELT,160.365565062112,INDIA COTTON,86.8
2018,11,US GREAT PLAINS,Wheat,9.23606888413597,0.0087106996677292,3.2666216828042307,66.24392453806327,1.6648677294601253,0.0006231544153833,4.245863734434285,0.0161887175357622,-0.1658636185306292,12.548265111039132,2018-11-01,181.552390877193,GHANA,2185.03430248265,SOUTHEAST ASIA,390.818181818182,BRAZIL SOY BELT,322.28161725,COLOMBIA,137.107727272727,US CORN BELT,160.878207678571,INDIA COTTON,86.775
2018,12,US GREAT PLAINS,Wheat,14.441107058550342,0.0117810184140312,8.471659857218604,67.3816760309145,0.0133759297445568,-0.0033754515093486,8.806909254166422,0.026485086712792,-0.0047130444838043,17.810190860096068,2018-12-01,188.535836296296,GHANA,2208.40804308194,SOUTHEAST ASIA,380.333333333333,BRAZIL SOY BELT,330.482023725,COLOMBIA,127.058571428571,US CORN BELT,167.489880555556,INDIA COTTON,85.9973684210526
2019,1,US GREAT PLAINS,Wheat,21.061963173735094,0.0199204203350543,15.092515972403358,68.75504833108769,-1.4782814965177415,0.0011123206737099,14.91304637214047,0.0404121384168148,0.1489404703254841,24.499715590289483,2019-01-01,188.84494968254,GHANA,2263.33503646733,SOUTHEAST ASIA,383.739130434783,BRAZIL SOY BELT,333.77714625,COLOMBIA,128.357391304348,US CORN BELT,166.846241496599,INDIA COTTON,82.3545454545454
2019,2,US GREAT PLAINS,Wheat,29.520195949347183,0.021822102134693,23.550748748015444,70.39714092864298,0.9479702808061532,0.0002737567485675,21.67442206054421,0.0535235408837786,-0.0945232713320477,33.040052995779334,2019-02-01,177.916701754386,GHANA,2255.80497302712,SOUTHEAST ASIA,390.55,BRAZIL SOY BELT,334.503041526316,COLOMBIA,128.454,US CORN BELT,169.656283458647,INDIA COTTON,81.15
2019,3,US GREAT PLAINS,Wheat,28.11413738585673,0.0283520073195918,22.144690184524983,70.13250924462449,-2.0381923852886032,0.0036911564313538,26.232098836313,0.0700945297893392,0.2075103949602141,31.62076284808795,2019-03-01,164.506644761905,GHANA,2200.48467369723,SOUTHEAST ASIA,383.142857142857,BRAZIL SOY BELT,329.23667475,COLOMBIA,123.888571428571,US CORN BELT,166.321331972789,INDIA COTTON,83.8095238095238
2019,4,US GREAT PLAINS,Wheat,28.65324373186265,0.0214685158308069,22.683796530530916,70.23435662932472,0.8738213418222216,-0.0013129007282621,28.762525689022187,0.0716426252850918,-0.0886950349104843,32.16496156332889,2019-04-01,159.030088730159,GHANA,2331.1310220934,SOUTHEAST ASIA,397.409090909091,BRAZIL SOY BELT,324.254404,COLOMBIA,120.990454545455,US CORN BELT,161.653386564626,INDIA COTTON,87.2475
2019,5,US GREAT PLAINS,Wheat,24.07244799407477,0.0232049537850001,18.103000792743032,69.35349561814226,1.0595007066258797,0.0034824309386225,26.946609703931383,0.0730254769353989,-0.1024676397239653,27.540122774981885,2019-05-01,158.281695,GHANA,2315.07239968017,SOUTHEAST ASIA,390.304347826087,BRAZIL SOY BELT,305.310919056818,COLOMBIA,120.549130434783,US CORN BELT,171.180153571429,INDIA COTTON,80.1380952380952
2019,6,US GREAT PLAINS,Wheat,16.06004216388219,0.0088494881927588,10.090594962550451,67.72495858514365,0.6256489401085314,-0.0052650796588605,22.92857796327321,0.0535229578085659,-0.0678299736697137,19.44629009313937,2019-06-01,174.697763166667,GHANA,2407.73108773711,SOUTHEAST ASIA,396.25,BRAZIL SOY BELT,326.6147493,COLOMBIA,129.7235,US CORN BELT,195.167922321429,INDIA COTTON,77.65
2019,7,US GREAT PLAINS,Wheat,6.622075804644369,0.0133705435681253,0.6526286033126301,65.65231431037355,-0.9201119723261284,0.0011466037195948,15.584855320867108,0.0454249855458843,0.0931578009522076,9.904691520163048,2019-07-01,163.876753333333,GHANA,2416.52962109195,SOUTHEAST ASIA,395.95652173913,BRAZIL SOY BELT,325.469849011364,COLOMBIA,135.470434782609,US CORN BELT,189.486373214286,INDIA COTTON,75.5391304347826
2019,8,US GREAT PLAINS,Wheat,3.255035505946637,0.0091970655192666,-2.7144116953851016,64.86959392422744,0.7658534238210177,-0.0010158440983943,8.645717824824398,0.0314170972801508,-0.077601186480496,6.498515202158009,2019-08-01,149.363005,GHANA,2194.69841555263,SOUTHEAST ASIA,414.681818181818,BRAZIL SOY BELT,314.626282090909,COLOMBIA,126.279545454545,US CORN BELT,163.628614285714,INDIA COTTON,70.7761904761905
2019,9,US GREAT PLAINS,Wheat,-0.404866874727526,0.0106160356462702,-6.374314076059265,63.99154105726055,-0.3844401105068005,0.0036747492400912,3.1574148119544936,0.0331836447336621,0.0421187602907712,2.7947101781355013,2019-09-01,146.570486333333,GHANA,2305.34171365752,SOUTHEAST ASIA,415.428571428571,BRAZIL SOY BELT,322.453525275,COLOMBIA,128.894285714286,US CORN BELT,157.374436607143,INDIA COTTON,71.3119047619048
2019,10,US GREAT PLAINS,Wheat,1.9074371702887112,0.0091032117210633,-4.062010031043028,64.54964222995399,0.0098727586934517,0.0011772306164517,1.5858686005026073,0.0289163128866001,0.0001899547471065,5.134919281786411,2019-10-01,153.22109,GHANA,2435.27454023711,SOUTHEAST ASIA,399.130434782609,BRAZIL SOY BELT,339.87123723913,COLOMBIA,127.051304347826,US CORN BELT,167.297794099379,INDIA COTTON,73.8847826086957
2019,11,US GREAT PLAINS,Wheat,7.587275240349665,0.0097978209211982,1.617828039017926,65.87237322718742,0.0160740856738206,0.0017102756688523,3.029948511970284,0.0295170682885318,0.0001028671014702,10.880893901709037,2019-11-01,157.528264259259,GHANA,2519.66253231188,SOUTHEAST ASIA,394.571428571429,BRAZIL SOY BELT,332.9576305125,COLOMBIA,140.981428571429,US CORN BELT,166.361785526316,INDIA COTTON,74.8571428571428
2019,12,US GREAT PLAINS,Wheat,14.877286852581037,0.0155737950329156,8.907839651249297,67.4746500375286,0.4495557237752496,0.0004173251095357,8.123999754406471,0.0344748276751772,-0.0445382472679892,18.251019354457465,2019-12-01,165.254640833333,GHANA,2444.79207812378,SOUTHEAST ASIA,397.0,BRAZIL SOY BELT,334.94944525,COLOMBIA,156.029090909091,US CORN BELT,167.059017321429,INDIA COTTON,75.83
2020,1,US GREAT PLAINS,Wheat,21.479804889595624,0.0184670339787728,15.510357688263884,68.83905938335255,-1.060439780657216,-0.0003410656825715,14.648122327508773,0.0438386499328867,0.10570291238315,24.92175785876325,2020-01-01,178.241777301587,GHANA,2603.07556121266,SOUTHEAST ASIA,428.521739130435,BRAZIL SOY BELT,337.079705,COLOMBIA,142.93652173913,US CORN BELT,171.814135204082,INDIA COTTON,79.0681818181818
2020,2,US GREAT PLAINS,Wheat,29.33013962628682,0.02109669880997,23.36069242495508,70.36155981709935,0.7579139577457887,-0.0004516465761554,21.895743789487824,0.0551375278216585,-0.0762430423507343,32.848217617141785,2020-02-01,172.231102807018,GHANA,2716.21439777728,SOUTHEAST ASIA,430.25,BRAZIL SOY BELT,325.428314565789,COLOMBIA,135.5005,US CORN BELT,168.744598496241,INDIA COTTON,76.5675
2020,3,US GREAT PLAINS,Wheat,29.842014335922368,0.0280658749643759,23.87256713459063,70.45725572318351,-0.3103154352229609,0.0034050240761379,26.88398628393493,0.0676296077531188,0.034436567598434,33.364877122081545,2020-03-01,170.874751666667,GHANA,2338.4705362227,SOUTHEAST ASIA,471.681818181818,BRAZIL SOY BELT,319.336156363636,COLOMBIA,148.327272727273,US CORN BELT,162.179148214286,INDIA COTTON,67.6863636363636
